exec_date,date,entity,year,period,value,forecast,ci_inf,ci_sup
2020-11-13 20:50:06.675490,2017-10-08,91000,2017.0,11.0,432,,,
2020-11-13 20:50:06.675490,2017-10-08,91001,2017.0,11.0,304,,,
2020-11-13 20:50:06.675490,2017-10-08,94000,2017.0,11.0,137,,,
2020-11-13 20:50:06.675490,2017-10-08,94001,2017.0,11.0,117,,,
2020-11-13 20:50:06.675490,2017-10-08,95000,2017.0,11.0,255,,,
2020-11-13 20:50:06.675490,2017-10-08,95001,2017.0,11.0,175,,,
2020-11-13 20:50:06.675490,2017-10-08,97000,2017.0,11.0,60,,,
2020-11-13 20:50:06.675490,2017-10-08,97001,2017.0,11.0,16,,,
2020-11-13 20:50:06.675490,2017-10-08,99000,2017.0,11.0,171,,,
2020-11-13 20:50:06.675490,2017-10-08,99001,2017.0,11.0,90,,,
2020-11-13 20:50:06.675490,2017-11-05,00000,2017.0,12.0,225214,,,
2020-11-13 20:50:06.675490,2017-11-05,05000,2017.0,12.0,28498,,,
2020-11-13 20:50:06.675490,2017-11-05,05001,2017.0,12.0,15570,,,
2020-11-13 20:50:06.675490,2017-11-05,08000,2017.0,12.0,10853,,,
2020-11-13 20:50:06.675490,2017-11-05,08001,2017.0,12.0,6348,,,
2020-11-13 20:50:06.675490,2017-11-05,11001,2017.0,12.0,53830,,,
2020-11-13 20:50:06.675490,2017-11-05,13000,2017.0,12.0,6557,,,
2020-11-13 20:50:06.675490,2017-11-05,13001,2017.0,12.0,3293,,,
2020-11-13 20:50:06.675490,2017-11-05,15000,2017.0,12.0,4063,,,
2020-11-13 20:50:06.675490,2017-11-05,15001,2017.0,12.0,859,,,
2020-11-13 20:50:06.675490,2017-11-05,17000,2017.0,12.0,3121,,,
2020-11-13 20:50:06.675490,2017-11-05,17001,2017.0,12.0,2121,,,
2020-11-13 20:50:06.675490,2017-11-05,18000,2017.0,12.0,2636,,,
2020-11-13 20:50:06.675490,2017-11-05,18001,2017.0,12.0,1702,,,
2020-11-13 20:50:06.675490,2017-11-05,19000,2017.0,12.0,5179,,,
2020-11-13 20:50:06.675490,2017-11-05,19001,2017.0,12.0,1239,,,
2020-11-13 20:50:06.675490,2017-11-05,20000,2017.0,12.0,5010,,,
2020-11-13 20:50:06.675490,2017-11-05,20001,2017.0,12.0,3084,,,
2020-11-13 20:50:06.675490,2017-11-05,23000,2017.0,12.0,4890,,,
2020-11-13 20:50:06.675490,2017-11-05,23001,2017.0,12.0,1480,,,
2020-11-13 20:50:06.675490,2017-11-05,25000,2017.0,12.0,11582,,,
2020-11-13 20:50:06.675490,2017-11-05,27000,2017.0,12.0,1075,,,
2020-11-13 20:50:06.675490,2017-11-05,27001,2017.0,12.0,381,,,
2020-11-13 20:50:06.675490,2017-11-05,41000,2017.0,12.0,5314,,,
2020-11-13 20:50:06.675490,2017-11-05,41001,2017.0,12.0,2307,,,
2020-11-13 20:50:06.675490,2017-11-05,44000,2017.0,12.0,4869,,,
2020-11-13 20:50:06.675490,2017-11-05,44001,2017.0,12.0,1484,,,
2020-11-13 20:50:06.675490,2017-11-05,47000,2017.0,12.0,5574,,,
2020-11-13 20:50:06.675490,2017-11-05,47001,2017.0,12.0,1337,,,
2020-11-13 20:50:06.675490,2017-11-05,50000,2017.0,12.0,3954,,,
2020-11-13 20:50:06.675490,2017-11-05,50001,2017.0,12.0,2601,,,
2020-11-13 20:50:06.675490,2017-11-05,52000,2017.0,12.0,7115,,,
2020-11-13 20:50:06.675490,2017-11-05,52001,2017.0,12.0,3042,,,
2020-11-13 20:50:06.675490,2017-11-05,54000,2017.0,12.0,6018,,,
2020-11-13 20:50:06.675490,2017-11-05,54001,2017.0,12.0,3909,,,
2020-11-13 20:50:06.675490,2017-11-05,63000,2017.0,12.0,3257,,,
2020-11-13 20:50:06.675490,2017-11-05,63001,2017.0,12.0,2142,,,
2020-11-13 20:50:06.675490,2017-11-05,66000,2017.0,12.0,4339,,,
2020-11-13 20:50:06.675490,2017-11-05,66001,2017.0,12.0,2803,,,
2020-11-13 20:50:06.675490,2017-11-05,68000,2017.0,12.0,7730,,,
2020-11-13 20:50:06.675490,2017-11-05,68001,2017.0,12.0,4249,,,
2020-11-13 20:50:06.675490,2017-11-05,70000,2017.0,12.0,2901,,,
2020-11-13 20:50:06.675490,2017-11-05,70001,2017.0,12.0,843,,,
2020-11-13 20:50:06.675490,2017-11-05,73000,2017.0,12.0,7467,,,
2020-11-13 20:50:06.675490,2017-11-05,73001,2017.0,12.0,5030,,,
2020-11-13 20:50:06.675490,2017-11-05,76000,2017.0,12.0,24830,,,
2020-11-13 20:50:06.675490,2017-11-05,76001,2017.0,12.0,16265,,,
2020-11-13 20:50:06.675490,2017-11-05,81000,2017.0,12.0,688,,,
2020-11-13 20:50:06.675490,2017-11-05,81001,2017.0,12.0,152,,,
2020-11-13 20:50:06.675490,2017-11-05,85000,2017.0,12.0,1041,,,
2020-11-13 20:50:06.675490,2017-11-05,85001,2017.0,12.0,457,,,
2020-11-13 20:50:06.675490,2017-11-05,86000,2017.0,12.0,1325,,,
2020-11-13 20:50:06.675490,2017-11-05,86001,2017.0,12.0,202,,,
2020-11-13 20:50:06.675490,2017-11-05,88000,2017.0,12.0,339,,,
2020-11-13 20:50:06.675490,2017-11-05,88001,2017.0,12.0,330,,,
2020-11-13 20:50:06.675490,2017-11-05,91000,2017.0,12.0,434,,,
2020-11-13 20:50:06.675490,2017-11-05,91001,2017.0,12.0,291,,,
2020-11-13 20:50:06.675490,2017-11-05,94000,2017.0,12.0,100,,,
2020-11-13 20:50:06.675490,2017-11-05,94001,2017.0,12.0,91,,,
2020-11-13 20:50:06.675490,2017-11-05,95000,2017.0,12.0,300,,,
2020-11-13 20:50:06.675490,2017-11-05,95001,2017.0,12.0,224,,,
2020-11-13 20:50:06.675490,2017-11-05,97000,2017.0,12.0,94,,,
2020-11-13 20:50:06.675490,2017-11-05,97001,2017.0,12.0,81,,,
2020-11-13 20:50:06.675490,2017-11-05,99000,2017.0,12.0,231,,,
2020-11-13 20:50:06.675490,2017-11-05,99001,2017.0,12.0,146,,,
2020-11-13 20:50:06.675490,2017-12-03,00000,2017.0,13.0,211202,,,
2020-11-13 20:50:06.675490,2017-12-03,05000,2017.0,13.0,31867,,,
2020-11-13 20:50:06.675490,2017-12-03,05001,2017.0,13.0,19100,,,
2020-11-13 20:50:06.675490,2017-12-03,08000,2017.0,13.0,7955,,,
2020-11-13 20:50:06.675490,2017-12-03,08001,2017.0,13.0,4614,,,
2020-11-13 20:50:06.675490,2017-12-03,11001,2017.0,13.0,52338,,,
2020-11-13 20:50:06.675490,2017-12-03,13000,2017.0,13.0,5205,,,
2020-11-13 20:50:06.675490,2017-12-03,13001,2017.0,13.0,3316,,,
2020-11-13 20:50:06.675490,2017-12-03,15000,2017.0,13.0,4068,,,
2020-11-13 20:50:06.675490,2017-12-03,15001,2017.0,13.0,801,,,
2020-11-13 20:50:06.675490,2017-12-03,17000,2017.0,13.0,3214,,,
2020-11-13 20:50:06.675490,2017-12-03,17001,2017.0,13.0,2043,,,
2020-11-13 20:50:06.675490,2017-12-03,18000,2017.0,13.0,2465,,,
2020-11-13 20:50:06.675490,2017-12-03,18001,2017.0,13.0,1793,,,
2020-11-13 20:50:06.675490,2017-12-03,19000,2017.0,13.0,5649,,,
2020-11-13 20:50:06.675490,2017-12-03,19001,2017.0,13.0,1104,,,
2020-11-13 20:50:06.675490,2017-12-03,20000,2017.0,13.0,4523,,,
2020-11-13 20:50:06.675490,2017-12-03,20001,2017.0,13.0,2568,,,
2020-11-13 20:50:06.675490,2017-12-03,23000,2017.0,13.0,4422,,,
2020-11-13 20:50:06.675490,2017-12-03,23001,2017.0,13.0,1326,,,
2020-11-13 20:50:06.675490,2017-12-03,25000,2017.0,13.0,10999,,,
2020-11-13 20:50:06.675490,2017-12-03,27000,2017.0,13.0,689,,,
2020-11-13 20:50:06.675490,2017-12-03,27001,2017.0,13.0,471,,,
2020-11-13 20:50:06.675490,2017-12-03,41000,2017.0,13.0,5152,,,
2020-11-13 20:50:06.675490,2017-12-03,41001,2017.0,13.0,2230,,,
2020-11-13 20:50:06.675490,2017-12-03,44000,2017.0,13.0,4590,,,
2020-11-13 20:50:06.675490,2017-12-03,44001,2017.0,13.0,1618,,,
2020-11-13 20:50:06.675490,2017-12-03,47000,2017.0,13.0,5219,,,
2020-11-13 20:50:06.675490,2017-12-03,47001,2017.0,13.0,1304,,,
2020-11-13 20:50:06.675490,2017-12-03,50000,2017.0,13.0,3788,,,
2020-11-13 20:50:06.675490,2017-12-03,50001,2017.0,13.0,2597,,,
2020-11-13 20:50:06.675490,2017-12-03,52000,2017.0,13.0,7057,,,
2020-11-13 20:50:06.675490,2017-12-03,52001,2017.0,13.0,2770,,,
2020-11-13 20:50:06.675490,2017-12-03,54000,2017.0,13.0,5686,,,
2020-11-13 20:50:06.675490,2017-12-03,54001,2017.0,13.0,3525,,,
2020-11-13 20:50:06.675490,2017-12-03,63000,2017.0,13.0,2921,,,
2020-11-13 20:50:06.675490,2017-12-03,63001,2017.0,13.0,1902,,,
2020-11-13 20:50:06.675490,2017-12-03,66000,2017.0,13.0,3587,,,
2020-11-13 20:50:06.675490,2017-12-03,66001,2017.0,13.0,2255,,,
2020-11-13 20:50:06.675490,2017-12-03,68000,2017.0,13.0,6144,,,
2020-11-13 20:50:06.675490,2017-12-03,68001,2017.0,13.0,2983,,,
2020-11-13 20:50:06.675490,2017-12-03,70000,2017.0,13.0,2926,,,
2020-11-13 20:50:06.675490,2017-12-03,70001,2017.0,13.0,893,,,
2020-11-13 20:50:06.675490,2017-12-03,73000,2017.0,13.0,6882,,,
2020-11-13 20:50:06.675490,2017-12-03,73001,2017.0,13.0,4486,,,
2020-11-13 20:50:06.675490,2017-12-03,76000,2017.0,13.0,19533,,,
2020-11-13 20:50:06.675490,2017-12-03,76001,2017.0,13.0,12290,,,
2020-11-13 20:50:06.675490,2017-12-03,81000,2017.0,13.0,690,,,
2020-11-13 20:50:06.675490,2017-12-03,81001,2017.0,13.0,188,,,
2020-11-13 20:50:06.675490,2017-12-03,85000,2017.0,13.0,963,,,
2020-11-13 20:50:06.675490,2017-12-03,85001,2017.0,13.0,400,,,
2020-11-13 20:50:06.675490,2017-12-03,86000,2017.0,13.0,1208,,,
2020-11-13 20:50:06.675490,2017-12-03,86001,2017.0,13.0,225,,,
2020-11-13 20:50:06.675490,2017-12-03,88000,2017.0,13.0,392,,,
2020-11-13 20:50:06.675490,2017-12-03,88001,2017.0,13.0,382,,,
2020-11-13 20:50:06.675490,2017-12-03,91000,2017.0,13.0,365,,,
2020-11-13 20:50:06.675490,2017-12-03,91001,2017.0,13.0,266,,,
2020-11-13 20:50:06.675490,2017-12-03,94000,2017.0,13.0,128,,,
2020-11-13 20:50:06.675490,2017-12-03,94001,2017.0,13.0,123,,,
2020-11-13 20:50:06.675490,2017-12-03,95000,2017.0,13.0,290,,,
2020-11-13 20:50:06.675490,2017-12-03,95001,2017.0,13.0,227,,,
2020-11-13 20:50:06.675490,2017-12-03,97000,2017.0,13.0,109,,,
2020-11-13 20:50:06.675490,2017-12-03,97001,2017.0,13.0,64,,,
2020-11-13 20:50:06.675490,2017-12-03,99000,2017.0,13.0,178,,,
2020-11-13 20:50:06.675490,2017-12-03,99001,2017.0,13.0,83,,,
2020-11-13 20:50:06.675490,2017-12-31,00000,2018.0,1.0,255771,,,
2020-11-13 20:50:06.675490,2017-12-31,05000,2018.0,1.0,34857,,,
2020-11-13 20:50:06.675490,2017-12-31,05001,2018.0,1.0,19219,,,
2020-11-13 20:50:06.675490,2017-12-31,08000,2018.0,1.0,12443,,,
2020-11-13 20:50:06.675490,2017-12-31,08001,2018.0,1.0,8133,,,
2020-11-13 20:50:06.675490,2017-12-31,11001,2018.0,1.0,67783,,,
2020-11-13 20:50:06.675490,2017-12-31,13000,2018.0,1.0,7496,,,
2020-11-13 20:50:06.675490,2017-12-31,13001,2018.0,1.0,4639,,,
2020-11-13 20:50:06.675490,2017-12-31,15000,2018.0,1.0,4975,,,
2020-11-13 20:50:06.675490,2017-12-31,15001,2018.0,1.0,1038,,,
2020-11-13 20:50:06.675490,2017-12-31,17000,2018.0,1.0,3686,,,
2020-11-13 20:50:06.675490,2017-12-31,17001,2018.0,1.0,2479,,,
2020-11-13 20:50:06.675490,2017-12-31,18000,2018.0,1.0,2127,,,
2020-11-13 20:50:06.675490,2017-12-31,18001,2018.0,1.0,1471,,,
2020-11-13 20:50:06.675490,2017-12-31,19000,2018.0,1.0,4914,,,
2020-11-13 20:50:06.675490,2017-12-31,19001,2018.0,1.0,1300,,,
2020-11-13 20:50:06.675490,2017-12-31,20000,2018.0,1.0,5497,,,
2020-11-13 20:50:06.675490,2017-12-31,20001,2018.0,1.0,2767,,,
2020-11-13 20:50:06.675490,2017-12-31,23000,2018.0,1.0,4805,,,
2020-11-13 20:50:06.675490,2017-12-31,23001,2018.0,1.0,1352,,,
2020-11-13 20:50:06.675490,2017-12-31,25000,2018.0,1.0,13768,,,
2020-11-13 20:50:06.675490,2017-12-31,27000,2018.0,1.0,895,,,
2020-11-13 20:50:06.675490,2017-12-31,27001,2018.0,1.0,433,,,
2020-11-13 20:50:06.675490,2017-12-31,41000,2018.0,1.0,5901,,,
2020-11-13 20:50:06.675490,2017-12-31,41001,2018.0,1.0,2656,,,
2020-11-13 20:50:06.675490,2017-12-31,44000,2018.0,1.0,5141,,,
2020-11-13 20:50:06.675490,2017-12-31,44001,2018.0,1.0,2007,,,
2020-11-13 20:50:06.675490,2017-12-31,47000,2018.0,1.0,5670,,,
2020-11-13 20:50:06.675490,2017-12-31,47001,2018.0,1.0,1896,,,
2020-11-13 20:50:06.675490,2017-12-31,50000,2018.0,1.0,4621,,,
2020-11-13 20:50:06.675490,2017-12-31,50001,2018.0,1.0,2743,,,
2020-11-13 20:50:06.675490,2017-12-31,52000,2018.0,1.0,7843,,,
2020-11-13 20:50:06.675490,2017-12-31,52001,2018.0,1.0,4374,,,
2020-11-13 20:50:06.675490,2017-12-31,54000,2018.0,1.0,8071,,,
2020-11-13 20:50:06.675490,2017-12-31,54001,2018.0,1.0,5575,,,
2020-11-13 20:50:06.675490,2017-12-31,63000,2018.0,1.0,3045,,,
2020-11-13 20:50:06.675490,2017-12-31,63001,2018.0,1.0,2029,,,
2020-11-13 20:50:06.675490,2017-12-31,66000,2018.0,1.0,5494,,,
2020-11-13 20:50:06.675490,2017-12-31,66001,2018.0,1.0,3609,,,
2020-11-13 20:50:06.675490,2017-12-31,68000,2018.0,1.0,8782,,,
2020-11-13 20:50:06.675490,2017-12-31,68001,2018.0,1.0,4485,,,
2020-11-13 20:50:06.675490,2017-12-31,70000,2018.0,1.0,2682,,,
2020-11-13 20:50:06.675490,2017-12-31,70001,2018.0,1.0,787,,,
2020-11-13 20:50:06.675490,2017-12-31,73000,2018.0,1.0,8272,,,
2020-11-13 20:50:06.675490,2017-12-31,73001,2018.0,1.0,5249,,,
2020-11-13 20:50:06.675490,2017-12-31,76000,2018.0,1.0,22123,,,
2020-11-13 20:50:06.675490,2017-12-31,76001,2018.0,1.0,14366,,,
2020-11-13 20:50:06.675490,2017-12-31,81000,2018.0,1.0,747,,,
2020-11-13 20:50:06.675490,2017-12-31,81001,2018.0,1.0,209,,,
2020-11-13 20:50:06.675490,2017-12-31,85000,2018.0,1.0,1106,,,
2020-11-13 20:50:06.675490,2017-12-31,85001,2018.0,1.0,361,,,
2020-11-13 20:50:06.675490,2017-12-31,86000,2018.0,1.0,1521,,,
2020-11-13 20:50:06.675490,2017-12-31,86001,2018.0,1.0,336,,,
2020-11-13 20:50:06.675490,2017-12-31,88000,2018.0,1.0,338,,,
2020-11-13 20:50:06.675490,2017-12-31,88001,2018.0,1.0,337,,,
2020-11-13 20:50:06.675490,2017-12-31,91000,2018.0,1.0,441,,,
2020-11-13 20:50:06.675490,2017-12-31,91001,2018.0,1.0,267,,,
2020-11-13 20:50:06.675490,2017-12-31,94000,2018.0,1.0,157,,,
2020-11-13 20:50:06.675490,2017-12-31,94001,2018.0,1.0,143,,,
2020-11-13 20:50:06.675490,2017-12-31,95000,2018.0,1.0,389,,,
2020-11-13 20:50:06.675490,2017-12-31,95001,2018.0,1.0,287,,,
2020-11-13 20:50:06.675490,2017-12-31,97000,2018.0,1.0,75,,,
2020-11-13 20:50:06.675490,2017-12-31,97001,2018.0,1.0,74,,,
2020-11-13 20:50:06.675490,2017-12-31,99000,2018.0,1.0,106,,,
2020-11-13 20:50:06.675490,2017-12-31,99001,2018.0,1.0,32,,,
2020-11-13 20:50:06.675490,2018-01-28,00000,2018.0,2.0,293997,,,
2020-11-13 20:50:06.675490,2018-01-28,05000,2018.0,2.0,42034,,,
2020-11-13 20:50:06.675490,2018-01-28,05001,2018.0,2.0,22919,,,
2020-11-13 20:50:06.675490,2018-01-28,08000,2018.0,2.0,12908,,,
2020-11-13 20:50:06.675490,2018-01-28,08001,2018.0,2.0,8614,,,
2020-11-13 20:50:06.675490,2018-01-28,11001,2018.0,2.0,89124,,,
2020-11-13 20:50:06.675490,2018-01-28,13000,2018.0,2.0,7572,,,
2020-11-13 20:50:06.675490,2018-01-28,13001,2018.0,2.0,4454,,,
2020-11-13 20:50:06.675490,2018-01-28,15000,2018.0,2.0,5242,,,
2020-11-13 20:50:06.675490,2018-01-28,15001,2018.0,2.0,1500,,,
2020-11-13 20:50:06.675490,2018-01-28,17000,2018.0,2.0,4118,,,
2020-11-13 20:50:06.675490,2018-01-28,17001,2018.0,2.0,2890,,,
2020-11-13 20:50:06.675490,2018-01-28,18000,2018.0,2.0,2426,,,
2020-11-13 20:50:06.675490,2018-01-28,18001,2018.0,2.0,1827,,,
2020-11-13 20:50:06.675490,2018-01-28,19000,2018.0,2.0,5049,,,
2020-11-13 20:50:06.675490,2018-01-28,19001,2018.0,2.0,1431,,,
2020-11-13 20:50:06.675490,2018-01-28,20000,2018.0,2.0,5326,,,
2020-11-13 20:50:06.675490,2018-01-28,20001,2018.0,2.0,2661,,,
2020-11-13 20:50:06.675490,2018-01-28,23000,2018.0,2.0,5095,,,
2020-11-13 20:50:06.675490,2018-01-28,23001,2018.0,2.0,1510,,,
2020-11-13 20:50:06.675490,2018-01-28,25000,2018.0,2.0,15946,,,
2020-11-13 20:50:06.675490,2018-01-28,27000,2018.0,2.0,1208,,,
2020-11-13 20:50:06.675490,2018-01-28,27001,2018.0,2.0,537,,,
2020-11-13 20:50:06.675490,2018-01-28,41000,2018.0,2.0,5649,,,
2020-11-13 20:50:06.675490,2018-01-28,41001,2018.0,2.0,2564,,,
2020-11-13 20:50:06.675490,2018-01-28,44000,2018.0,2.0,4405,,,
2020-11-13 20:50:06.675490,2018-01-28,44001,2018.0,2.0,1664,,,
2020-11-13 20:50:06.675490,2018-01-28,47000,2018.0,2.0,6037,,,
2020-11-13 20:50:06.675490,2018-01-28,47001,2018.0,2.0,1890,,,
2020-11-13 20:50:06.675490,2018-01-28,50000,2018.0,2.0,5346,,,
2020-11-13 20:50:06.675490,2018-01-28,50001,2018.0,2.0,3536,,,
2020-11-13 20:50:06.675490,2018-01-28,52000,2018.0,2.0,8831,,,
2020-11-13 20:50:06.675490,2018-01-28,52001,2018.0,2.0,5374,,,
2020-11-13 20:50:06.675490,2018-01-28,54000,2018.0,2.0,7578,,,
2020-11-13 20:50:06.675490,2018-01-28,54001,2018.0,2.0,5162,,,
2020-11-13 20:50:06.675490,2018-01-28,63000,2018.0,2.0,3792,,,
2020-11-13 20:50:06.675490,2018-01-28,63001,2018.0,2.0,2699,,,
2020-11-13 20:50:06.675490,2018-01-28,66000,2018.0,2.0,5977,,,
2020-11-13 20:50:06.675490,2018-01-28,66001,2018.0,2.0,4022,,,
2020-11-13 20:50:06.675490,2018-01-28,68000,2018.0,2.0,9523,,,
2020-11-13 20:50:06.675490,2018-01-28,68001,2018.0,2.0,4930,,,
2020-11-13 20:50:06.675490,2018-01-28,70000,2018.0,2.0,2558,,,
2020-11-13 20:50:06.675490,2018-01-28,70001,2018.0,2.0,806,,,
2020-11-13 20:50:06.675490,2018-01-28,73000,2018.0,2.0,9285,,,
2020-11-13 20:50:06.675490,2018-01-28,73001,2018.0,2.0,6001,,,
2020-11-13 20:50:06.675490,2018-01-28,76000,2018.0,2.0,23564,,,
2020-11-13 20:50:06.675490,2018-01-28,76001,2018.0,2.0,15007,,,
2020-11-13 20:50:06.675490,2018-01-28,81000,2018.0,2.0,790,,,
2020-11-13 20:50:06.675490,2018-01-28,81001,2018.0,2.0,222,,,
2020-11-13 20:50:06.675490,2018-01-28,85000,2018.0,2.0,1231,,,
2020-11-13 20:50:06.675490,2018-01-28,85001,2018.0,2.0,473,,,
2020-11-13 20:50:06.675490,2018-01-28,86000,2018.0,2.0,1621,,,
2020-11-13 20:50:06.675490,2018-01-28,86001,2018.0,2.0,289,,,
2020-11-13 20:50:06.675490,2018-01-28,88000,2018.0,2.0,440,,,
2020-11-13 20:50:06.675490,2018-01-28,88001,2018.0,2.0,412,,,
2020-11-13 20:50:06.675490,2018-01-28,91000,2018.0,2.0,519,,,
2020-11-13 20:50:06.675490,2018-01-28,91001,2018.0,2.0,300,,,
2020-11-13 20:50:06.675490,2018-01-28,94000,2018.0,2.0,154,,,
2020-11-13 20:50:06.675490,2018-01-28,94001,2018.0,2.0,137,,,
2020-11-13 20:50:06.675490,2018-01-28,95000,2018.0,2.0,446,,,
2020-11-13 20:50:06.675490,2018-01-28,95001,2018.0,2.0,340,,,
2020-11-13 20:50:06.675490,2018-01-28,97000,2018.0,2.0,51,,,
2020-11-13 20:50:06.675490,2018-01-28,97001,2018.0,2.0,37,,,
2020-11-13 20:50:06.675490,2018-01-28,99000,2018.0,2.0,152,,,
2020-11-13 20:50:06.675490,2018-01-28,99001,2018.0,2.0,54,,,
2020-11-13 20:50:06.675490,2018-02-25,00000,2018.0,3.0,279657,,,
2020-11-13 20:50:06.675490,2018-02-25,05000,2018.0,3.0,43724,,,
2020-11-13 20:50:06.675490,2018-02-25,05001,2018.0,3.0,25413,,,
2020-11-13 20:50:06.675490,2018-02-25,08000,2018.0,3.0,13166,,,
2020-11-13 20:50:06.675490,2018-02-25,08001,2018.0,3.0,9053,,,
2020-11-13 20:50:06.675490,2018-02-25,11001,2018.0,3.0,76425,,,
2020-11-13 20:50:06.675490,2018-02-25,13000,2018.0,3.0,7526,,,
2020-11-13 20:50:06.675490,2018-02-25,13001,2018.0,3.0,4464,,,
2020-11-13 20:50:06.675490,2018-02-25,15000,2018.0,3.0,5886,,,
2020-11-13 20:50:06.675490,2018-02-25,15001,2018.0,3.0,1325,,,
2020-11-13 20:50:06.675490,2018-02-25,17000,2018.0,3.0,4944,,,
2020-11-13 20:50:06.675490,2018-02-25,17001,2018.0,3.0,3677,,,
2020-11-13 20:50:06.675490,2018-02-25,18000,2018.0,3.0,1956,,,
2020-11-13 20:50:06.675490,2018-02-25,18001,2018.0,3.0,1424,,,
2020-11-13 20:50:06.675490,2018-02-25,19000,2018.0,3.0,5646,,,
2020-11-13 20:50:06.675490,2018-02-25,19001,2018.0,3.0,1274,,,
2020-11-13 20:50:06.675490,2018-02-25,20000,2018.0,3.0,5078,,,
2020-11-13 20:50:06.675490,2018-02-25,20001,2018.0,3.0,2779,,,
2020-11-13 20:50:06.675490,2018-02-25,23000,2018.0,3.0,5469,,,
2020-11-13 20:50:06.675490,2018-02-25,23001,2018.0,3.0,1646,,,
2020-11-13 20:50:06.675490,2018-02-25,25000,2018.0,3.0,15220,,,
2020-11-13 20:50:06.675490,2018-02-25,27000,2018.0,3.0,1228,,,
2020-11-13 20:50:06.675490,2018-02-25,27001,2018.0,3.0,504,,,
2020-11-13 20:50:06.675490,2018-02-25,41000,2018.0,3.0,5342,,,
2020-11-13 20:50:06.675490,2018-02-25,41001,2018.0,3.0,2542,,,
2020-11-13 20:50:06.675490,2018-02-25,44000,2018.0,3.0,4980,,,
2020-11-13 20:50:06.675490,2018-02-25,44001,2018.0,3.0,1872,,,
2020-11-13 20:50:06.675490,2018-02-25,47000,2018.0,3.0,5462,,,
2020-11-13 20:50:06.675490,2018-02-25,47001,2018.0,3.0,1679,,,
2020-11-13 20:50:06.675490,2018-02-25,50000,2018.0,3.0,4672,,,
2020-11-13 20:50:06.675490,2018-02-25,50001,2018.0,3.0,2992,,,
2020-11-13 20:50:06.675490,2018-02-25,52000,2018.0,3.0,8267,,,
2020-11-13 20:50:06.675490,2018-02-25,52001,2018.0,3.0,4554,,,
2020-11-13 20:50:06.675490,2018-02-25,54000,2018.0,3.0,7080,,,
2020-11-13 20:50:06.675490,2018-02-25,54001,2018.0,3.0,4568,,,
2020-11-13 20:50:06.675490,2018-02-25,63000,2018.0,3.0,3817,,,
2020-11-13 20:50:06.675490,2018-02-25,63001,2018.0,3.0,2625,,,
2020-11-13 20:50:06.675490,2018-02-25,66000,2018.0,3.0,6126,,,
2020-11-13 20:50:06.675490,2018-02-25,66001,2018.0,3.0,4236,,,
2020-11-13 20:50:06.675490,2018-02-25,68000,2018.0,3.0,9690,,,
2020-11-13 20:50:06.675490,2018-02-25,68001,2018.0,3.0,4862,,,
2020-11-13 20:50:06.675490,2018-02-25,70000,2018.0,3.0,2869,,,
2020-11-13 20:50:06.675490,2018-02-25,70001,2018.0,3.0,879,,,
2020-11-13 20:50:06.675490,2018-02-25,73000,2018.0,3.0,8118,,,
2020-11-13 20:50:06.675490,2018-02-25,73001,2018.0,3.0,5188,,,
2020-11-13 20:50:06.675490,2018-02-25,76000,2018.0,3.0,21846,,,
2020-11-13 20:50:06.675490,2018-02-25,76001,2018.0,3.0,13903,,,
2020-11-13 20:50:06.675490,2018-02-25,81000,2018.0,3.0,733,,,
2020-11-13 20:50:06.675490,2018-02-25,81001,2018.0,3.0,185,,,
2020-11-13 20:50:06.675490,2018-02-25,85000,2018.0,3.0,1125,,,
2020-11-13 20:50:06.675490,2018-02-25,85001,2018.0,3.0,371,,,
2020-11-13 20:50:06.675490,2018-02-25,86000,2018.0,3.0,1353,,,
2020-11-13 20:50:06.675490,2018-02-25,86001,2018.0,3.0,242,,,
2020-11-13 20:50:06.675490,2018-02-25,88000,2018.0,3.0,448,,,
2020-11-13 20:50:06.675490,2018-02-25,88001,2018.0,3.0,450,,,
2020-11-13 20:50:06.675490,2018-02-25,91000,2018.0,3.0,554,,,
2020-11-13 20:50:06.675490,2018-02-25,91001,2018.0,3.0,347,,,
2020-11-13 20:50:06.675490,2018-02-25,94000,2018.0,3.0,196,,,
2020-11-13 20:50:06.675490,2018-02-25,94001,2018.0,3.0,158,,,
2020-11-13 20:50:06.675490,2018-02-25,95000,2018.0,3.0,472,,,
2020-11-13 20:50:06.675490,2018-02-25,95001,2018.0,3.0,341,,,
2020-11-13 20:50:06.675490,2018-02-25,97000,2018.0,3.0,66,,,
2020-11-13 20:50:06.675490,2018-02-25,97001,2018.0,3.0,61,,,
2020-11-13 20:50:06.675490,2018-02-25,99000,2018.0,3.0,173,,,
2020-11-13 20:50:06.675490,2018-02-25,99001,2018.0,3.0,68,,,
2020-11-13 20:50:06.675490,2018-03-25,00000,2018.0,4.0,262041,,,
2020-11-13 20:50:06.675490,2018-03-25,05000,2018.0,4.0,39133,,,
2020-11-13 20:50:06.675490,2018-03-25,05001,2018.0,4.0,22838,,,
2020-11-13 20:50:06.675490,2018-03-25,08000,2018.0,4.0,13749,,,
2020-11-13 20:50:06.675490,2018-03-25,08001,2018.0,4.0,9263,,,
2020-11-13 20:50:06.675490,2018-03-25,11001,2018.0,4.0,72619,,,
2020-11-13 20:50:06.675490,2018-03-25,13000,2018.0,4.0,7855,,,
2020-11-13 20:50:06.675490,2018-03-25,13001,2018.0,4.0,4760,,,
